,wikidata,osmid,type
3791,Q59431059,306913088,way
3792,Q59432157,340709779,way
3793,Q59432842,791010061,way
3794,Q59433145,342584363,way
3795,Q59435476,339941327,way
3796,Q59458032,10992032,relation
3797,Q59530220,646025339,way
3798,Q59575933,117563141,way
3799,Q59576535,2525671,relation
3800,Q59591429,147579957,way
3801,Q59591779,55789837,way
3802,Q59592141,360032823,way
3803,Q59593969,108047378,way
3804,Q59594168,246796003,way
3805,Q59594283,114962456,way
3806,Q59611765,114962477,way
3807,Q59617429,358271654,way
3808,Q59617638,114962480,way
3809,Q59617708,342275015,way
3810,Q59617853,358794932,way
3811,Q59618084,342394229,way
3812,Q59618234,114962463,way
3813,Q59618298,251419232,way
3814,Q59618328,358446013,way
3815,Q59618346,329377274,way
3816,Q59618371,342394227,way
3817,Q59618422,246330612,way
3818,Q59754515,193285149,way
3819,Q59786356,279862457,way
3820,Q59918638,61272959,way
3821,Q59918974,35955565,way
3822,Q59926426,359245573,way
3823,Q59927285,346028280,way
3824,Q59928175,358794931,way
3825,Q59928788,346095830,way
3826,Q59930607,340736962,way
3827,Q59936495,663025018,way
3828,Q59996134,401832982,way
3829,Q60004225,359088468,way
3830,Q60009513,359647054,way
3831,Q60010155,345467453,way
3832,Q60011461,341158944,way
3833,Q60029390,359088469,way
3834,Q60042633,373100932,way
3835,Q60042743,89838483,way
3836,Q60050907,342275011,way
3837,Q60051872,342275014,way
3838,Q60055429,360032827,way
3839,Q60059420,359088504,way
3840,Q60136597,151723017,way
3841,Q60162302,250841079,way
3842,Q60162677,275739683,way
3843,Q60179804,130387336,way
3844,Q60180104,361262929,way
3845,Q60180368,47247087,way
3846,Q60180434,342394233,way
3847,Q60203860,257989313,way
3848,Q60217286,164818722,way
3849,Q60504010,27042493,way
3850,Q60567272,342582419,way
3851,Q60695507,359088483,way
3852,Q60695583,373055456,way
3853,Q60696713,191577002,way
3854,Q60697421,358794933,way
3855,Q60753600,33569334,way
3856,Q60767833,23107851,way
3857,Q60773764,174287065,way
3858,Q60788301,22677080,way
3859,Q60871581,34369480,way
3860,Q60995517,31249831,way
3861,Q61264966,27209025,way
3862,Q61453692,63610658,way
3863,Q61819750,30419493,way
3864,Q61892481,120674925,way
3865,Q61904288,673489008,way
3866,Q61906605,5213169,relation
3867,Q61909639,90423420,way
3868,Q61930243,628912022,way
3869,Q61934584,673947731,way
3870,Q61939658,673994721,way
3871,Q62032013,676285864,way
3872,Q62061079,459466390,way
3873,Q62061975,676871488,way
3874,Q62062877,348411999,way
3875,Q62294264,729392903,way
3876,Q62554535,16266709,way
3877,Q62596187,45398904,way
3878,Q63006678,90190630,way
3879,Q63135931,896118943,way
3880,Q63168961,271325217,way
3881,Q63251915,236932860,way
3882,Q63306077,55081943,way
3883,Q63344888,686134744,way
3884,Q63368138,165847567,way
3885,Q63368178,686451897,way
3886,Q63370177,686460928,way
3887,Q63985096,43999373,way
3888,Q64099266,141768343,way
3889,Q64226360,694479063,way
3890,Q64605323,427336179,way
3891,Q64706565,233501937,way
3892,Q64760010,109248142,way
3893,Q64760067,259588120,way
3894,Q64828850,139243970,way
3895,Q64840928,149717129,way
3896,Q64979257,220316658,way
3897,Q65057071,12719229,relation
3898,Q65095960,36055767,way
3899,Q65112957,126609726,way
3900,Q65132451,160323469,way
3901,Q65188544,51755263,way
3902,Q65189956,702567996,way
3903,Q65191112,199419427,way
3904,Q65191664,391493276,way
3905,Q65197958,1056290331,way
3906,Q65239452,702609734,way
3907,Q65241239,228635691,way
3908,Q65241790,318394075,way
3909,Q65242789,82971071,way
3910,Q65243058,9766873,relation
3911,Q65243753,702622980,way
3912,Q65244646,702624771,way
3913,Q65245271,112977044,way
3914,Q65248275,241963854,way
3915,Q65271602,702684514,way
3916,Q65315033,509423174,way
3917,Q65316878,242737986,way
3918,Q65319516,255435728,way
3919,Q65381161,413684077,way
3920,Q65383052,702983722,way
3921,Q65455711,702996708,way
3922,Q65455752,703014803,way
3923,Q65455854,1059057192,way
3924,Q65455920,182530091,way
3925,Q65455957,703031139,way
3926,Q65455962,703031641,way
3927,Q65456004,703051280,way
3928,Q65456998,703052303,way
3929,Q65491150,30706492,way
3930,Q65511599,40007925,way
3931,Q65547321,10413038,relation
3932,Q65699339,9818924,relation
3933,Q65701193,284770362,way
3934,Q65939512,168322732,way
3935,Q66311506,289490062,way
3936,Q66363912,79377424,way
3937,Q66606394,443049708,way
3938,Q66619554,136292625,way
3939,Q66662027,5081763,way
3940,Q66947482,72926529,way
3941,Q66992500,63357160,way
3942,Q67068736,554592927,way
3943,Q67410241,878879670,way
3944,Q67602753,295972922,way
3945,Q68027660,1112534404,way
3946,Q68075406,26212635,way
3947,Q68827933,10474884,relation
3948,Q68926089,220455267,way
3949,Q68969583,150975006,way
3950,Q68970552,42434982,way
3951,Q69031179,223868410,way
3952,Q69049956,509425316,way
3953,Q69076989,27655054,way
3954,Q69082754,133197897,way
3955,Q69091150,294357799,way
3956,Q69093056,112977141,way
3957,Q69094089,112977297,way
3958,Q69103275,385442234,way
3959,Q69151532,653237490,way
3960,Q69151532,653237490,way
3961,Q69160300,128209421,way
3962,Q69164508,8828551,relation
3963,Q69167137,85460181,way
3964,Q69283813,126496836,way
3965,Q70472518,101331531,way
3966,Q70473225,168874433,way
3967,Q70503333,733745851,way
3968,Q70503809,733746790,way
3969,Q70504221,204371357,way
3970,Q70505543,457907337,way
3971,Q70643505,151748815,way
3972,Q70647863,1118061605,way
3973,Q71199934,248604898,way
3974,Q71807246,30003340,way
3975,Q71816400,40365535,way
3976,Q74280412,278442688,way
3977,Q74828700,199067340,way
3978,Q75196159,24150424,way
3979,Q75737576,222070283,way
3980,Q75738306,89178518,way
3981,Q75738662,55761733,way
3982,Q75738931,160395747,way
3983,Q75739180,130006604,way
3984,Q75739408,1662669,relation
3985,Q75750304,196935921,way
3986,Q75750998,80895575,way
3987,Q75751977,265609199,way
3988,Q75790203,1094365894,way
3989,Q75792434,164458297,way
3990,Q75839872,999231277,way
3991,Q75844055,828178741,way
3992,Q75844709,123341579,way
3993,Q76004313,124521134,way
3994,Q76005032,40666670,way
3995,Q76398123,51499053,way
3996,Q76398123,51499053,way
3997,Q76398121,523751124,way
3998,Q76398124,217882229,way
3999,Q76398149,182084295,way
4000,Q76398171,122504952,way
4001,Q76398174,130853717,way
4002,Q76398182,102021522,way
4003,Q76398187,383321666,way
4004,Q76398194,102080863,way
4005,Q76398195,669569236,way
4006,Q76398216,297983553,way
4007,Q76398220,4801172,way
4008,Q76398221,549597468,way
4009,Q76398227,166250860,way
4010,Q76398225,200441813,way
4011,Q76398235,238310773,way
4012,Q76398257,238325382,way
4013,Q76398269,131688233,way
4014,Q76398292,290750918,way
4015,Q76398292,290750918,way
4016,Q76398297,472784394,way
4017,Q76398302,37235738,way
4018,Q77340413,22662434,way
4019,Q78391221,28887684,way
4020,Q78762215,243525071,way
4021,Q79301508,3421598,relation
4022,Q79303711,908994555,way
4023,Q79761983,73298203,way
4024,Q79764668,198580832,way
4025,Q79778481,93768078,way
4026,Q79861973,321517633,way
4027,Q79885520,240773412,way
4028,Q79887166,303474784,way
4029,Q79968988,200817175,way
4030,Q80107048,66362151,way
4031,Q80112940,359583417,way
4032,Q80834810,232940852,way
4033,Q81459403,272209598,way
4034,Q81521813,332920977,way
4035,Q81749087,11007533,relation
4036,Q81809996,18935293,way
4037,Q82243265,153149471,way
4038,Q82243497,35372479,way
4039,Q82243780,26149469,way
4040,Q82244118,78406283,way
4041,Q82244214,224358012,way
4042,Q82244220,231828002,way
4043,Q82244413,156000047,way
4044,Q82244553,139008141,way
4045,Q82244998,138100104,way
4046,Q82572920,240802428,way
4047,Q82756895,23562440,way
4048,Q82767911,5020250,way
4049,Q82807774,102016527,way
4050,Q83364716,144672591,way
4051,Q83696887,94011762,way
4052,Q83974601,100953784,way
4053,Q84082157,144473547,way
4054,Q84600894,598960705,way
4055,Q84692864,771009086,way
4056,Q84726267,81153349,way
4057,Q85800487,762116502,way
4058,Q85810652,472443328,way
4059,Q85860886,32984677,way
4060,Q85860901,58982886,way
4061,Q85860905,51239791,way
4062,Q86460760,441769252,way
4063,Q86535446,135512736,way
4064,Q86588248,174586223,way
4065,Q86588582,52457606,way
4066,Q86596367,156813091,way
4067,Q86596404,30567281,way
4068,Q86596409,92987420,way
4069,Q86754592,178331903,way
4070,Q86906341,97541201,way
4071,Q86915780,95459517,way
4072,Q86916993,270964572,way
4073,Q86917401,89545590,way
4074,Q86928060,83607665,way
4075,Q87252930,6684702,relation
4076,Q87266442,43358673,way
4077,Q87474831,39269566,way
4078,Q87481580,85510961,way
4079,Q87554107,23997963,way
4080,Q87818890,211264904,way
4081,Q88271656,29439329,way
4082,Q88810380,322499141,way
4083,Q88810975,66496381,way
4084,Q88864271,66617552,way
4085,Q88864318,352318033,way
4086,Q88965316,83198006,way
4087,Q88973780,86929925,way
4088,Q88974661,202093008,way
4089,Q88979323,426154276,way
4090,Q88979347,222187028,way
4091,Q88979348,39949321,way
4092,Q89035096,304201175,way
4093,Q89042721,276277109,way
4094,Q89048628,304008458,way
4095,Q89049719,117358034,way
4096,Q89050208,197644145,way
4097,Q89088562,203865889,way
4098,Q89121627,10175397,relation
4099,Q89127693,23154139,way
4100,Q89128149,23461728,way
4101,Q89272887,24722998,way
4102,Q89332857,104314201,way
4103,Q89332857,104314201,way
4104,Q89353307,58559891,way
4105,Q89412061,39541437,way
4106,Q89468469,23247495,way
4107,Q89571259,43445245,way
4108,Q89571270,30181059,way
4109,Q89571412,30173535,way
4110,Q89585616,259175809,way
4111,Q90183137,446429736,way
4112,Q90244545,223893330,way
4113,Q90252233,59452917,way
4114,Q90258240,24321087,way
4115,Q90258240,24321087,way
4116,Q90297053,791088401,way
4117,Q90298701,246368172,way
4118,Q90298862,440955494,way
4119,Q90298873,440352307,way
4120,Q90405584,791356557,way
4121,Q90406304,791397937,way
4122,Q90416268,114919180,way
4123,Q90422289,117852511,way
4124,Q90490998,221531189,way
4125,Q90493484,37689534,way
4126,Q90500038,32610572,way
4127,Q90508468,75428857,way
4128,Q90567392,547599054,way
4129,Q90568327,791854662,way
4130,Q90594224,81369643,way
4131,Q90594842,49335300,way
4132,Q90678661,162448185,way
4133,Q90685405,276869571,way
4134,Q90698590,115553733,way
4135,Q90726649,559568514,way
4136,Q90731857,14004578,relation
4137,Q90732078,223918801,way
4138,Q90789104,254866615,way
4139,Q90790092,51200916,way
4140,Q90790244,264301067,way
4141,Q90790273,128812986,way
4142,Q90795056,352267839,way
4143,Q91014476,650760150,way
4144,Q91020380,218697817,way
4145,Q91022384,217123850,way
4146,Q91025325,72350054,way
4147,Q91029529,138474948,way
4148,Q91029565,169632374,way
4149,Q91029720,59852067,way
4150,Q91029728,119043881,way
4151,Q91029735,230102386,way
4152,Q91029732,59242091,way
4153,Q91029736,118514110,way
4154,Q91079949,272209597,way
4155,Q91083613,793407128,way
4156,Q91083742,112702337,way
4157,Q91087147,370695375,way
4158,Q91087144,793412385,way
4159,Q91087966,109084635,way
4160,Q91088326,673352030,way
4161,Q91094182,186697886,way
4162,Q91094197,75479503,way
4163,Q91094602,230115632,way
4164,Q91094819,91774790,way
4165,Q91095548,91784546,way
4166,Q91096119,184676339,way
4167,Q91096314,219239373,way
4168,Q91097020,75480286,way
4169,Q91097048,169645154,way
4170,Q91098721,183727699,way
4171,Q91098727,164318222,way
4172,Q91099898,164373389,way
4173,Q91262287,794188437,way
4174,Q91262917,794188995,way
4175,Q91267106,86066447,way
4176,Q91337585,177527044,way
4177,Q91342280,158096370,way
4178,Q91350197,22883490,way
4179,Q91350197,22883490,way
4180,Q91351286,147086857,way
4181,Q91351837,2326410,relation
4182,Q91354547,62114840,way
4183,Q91358691,266820336,way
4184,Q91365310,88227641,way
4185,Q91437413,174152350,way
4186,Q91449331,165325516,way
4187,Q91463321,45286963,way
4188,Q91463450,40740669,way
4189,Q91463623,96621464,way
4190,Q91463690,102660250,way
4191,Q91465827,143276191,way
4192,Q91465834,173698521,way
4193,Q91492840,166102261,way
4194,Q91613262,795240197,way
4195,Q91613286,450619269,way
4196,Q91613286,450619269,way
4197,Q91613298,795242932,way
4198,Q91616078,795252218,way
4199,Q91617486,772871435,way
4200,Q91618796,288033244,way
4201,Q91618800,288125500,way
4202,Q91625020,290765777,way
4203,Q91626916,739597148,way
4204,Q91637384,795332302,way
4205,Q91638735,795341808,way
4206,Q91655723,56474848,way
4207,Q91782602,400618808,way
4208,Q91783721,328778673,way
4209,Q91783777,79514730,way
4210,Q91783783,165315930,way
4211,Q91783793,95012480,way
4212,Q91833353,236039347,way
4213,Q91859893,11033550,relation
4214,Q91901779,134642456,way
4215,Q91904544,190581300,way
4216,Q91997433,796387257,way
4217,Q92190484,219678971,way
4218,Q92196464,223946632,way
4219,Q92210326,42757713,way
4220,Q92296810,157335420,way
4221,Q92442236,798047965,way
4222,Q92599952,186699910,way
4223,Q92646165,271030378,way
4224,Q92756908,556243583,way
4225,Q92770451,276191630,way
4226,Q92773513,59529345,way
4227,Q93285758,310439936,way
4228,Q93286421,9044583,way
4229,Q94570494,253843719,way
4230,Q94699885,39998014,way
4231,Q94999808,19846702,way
4232,Q95210216,22965650,way
4233,Q95221534,22965518,way
4234,Q95222658,146736330,way
4235,Q95222983,27517664,way
4236,Q95348071,27199789,way
4237,Q95689373,173079426,way
4238,Q95689416,238866576,way
4239,Q95899567,32817782,way
4240,Q96071942,625098989,way
4241,Q96095816,158452914,way
4242,Q96178796,10569133,way
4243,Q96179454,175770498,way
4244,Q96179527,48678947,way
4245,Q96251482,135460124,way
4246,Q96378810,364677140,way
4247,Q96390583,52563640,way
4248,Q96631985,190774862,way
4249,Q96664877,668190672,way
4250,Q96694104,279281470,way
4251,Q97203084,1994986690,node
4252,Q97482255,96166864,way
4253,Q98139654,257391483,way
4254,Q98309202,201971774,way
4255,Q98382676,220747340,way
4256,Q98414346,753599726,way
4257,Q98416297,583098188,way
4258,Q98805251,24701654,way
4259,Q98844857,59183124,way
4260,Q98844879,495127387,way
4261,Q98924332,24564521,way
4262,Q98964203,295383716,way
4263,Q99438742,96327680,way
4264,Q99523085,375748804,way
4265,Q100235264,70793344,way
4266,Q100250276,135994801,way
4267,Q100250326,364379763,way
4268,Q100253003,194551139,way
4269,Q100268565,133510083,way
4270,Q100268623,356473683,way
4271,Q100272661,69862488,way
4272,Q100294016,638888119,way
4273,Q100319586,325241446,way
4274,Q100327602,326072411,way
4275,Q100333935,291300440,way
4276,Q100587932,10893032,way
4277,Q101749459,31056099,way
4278,Q102188194,875617053,way
4279,Q103186464,539833977,way
4280,Q103192262,536755959,way
4281,Q103213174,103512496,way
4282,Q103216440,226204801,way
4283,Q103230324,594726708,way
4284,Q104050204,268819910,way
4285,Q104137549,272210311,way
4286,Q104439166,59358941,way
4287,Q104539148,251557190,way
4288,Q104864496,180544165,way
4289,Q104895703,141699732,way
4290,Q104971082,253577717,way
4291,Q105044083,4851276,way
4292,Q105073763,765683824,way
4293,Q105083482,148276590,way
4294,Q105087515,31104478,way
4295,Q105093263,163859747,way
4296,Q105105118,884343380,way
4297,Q105523069,926904415,way
4298,Q105570844,224826104,way
4299,Q105633123,797155897,way
4300,Q105633120,816995523,way
4301,Q105633121,817024962,way
4302,Q105633124,270281001,way
4303,Q105633131,816704153,way
4304,Q105633129,816758221,way
4305,Q105633135,270281000,way
4306,Q105633133,179270126,way
4307,Q105633138,817046678,way
4308,Q105633137,270280999,way
4309,Q105633140,816719540,way
4310,Q105634561,95204718,way
4311,Q105635654,167312187,way
4312,Q105635655,782772720,way
4313,Q105635653,158084110,way
4314,Q105635656,524269540,way
4315,Q105635957,90416888,way
4316,Q105635970,209503844,way
4317,Q105635971,782570028,way
4318,Q105635968,396595744,way
4319,Q105635973,329077173,way
4320,Q105635986,444247037,way
4321,Q105635984,161478930,way
4322,Q105635988,144352106,way
4323,Q105635989,71299771,way
4324,Q105642814,83877466,way
4325,Q105642813,272209870,way
4326,Q105642816,272209874,way
4327,Q105643355,244539651,way
4328,Q105644438,591751032,way
4329,Q105646966,270280557,way
4330,Q105651447,216604335,way
4331,Q105653615,279273964,way
4332,Q105653619,175027899,way
4333,Q105653616,351861009,way
4334,Q105653623,18044915,way
4335,Q105653802,231661080,way
4336,Q105653803,607573556,way
4337,Q105653806,226204807,way
4338,Q105653812,232398025,way
4339,Q105653817,226204800,way
4340,Q105654098,960596643,way
4341,Q105654099,624899379,way
4342,Q105654097,351679988,way
4343,Q105654102,132798991,way
4344,Q105654100,149714626,way
4345,Q105655264,31682226,way
4346,Q105655270,271029274,way
4347,Q105655291,537023496,way
4348,Q105655295,781994233,way
4349,Q105655298,169445054,way
4350,Q105655296,782258786,way
4351,Q105655302,406882965,way
4352,Q105655300,110076483,way
4353,Q105655307,781652920,way
4354,Q105655305,413214699,way
4355,Q105655310,781603838,way
4356,Q105655309,781608180,way
4357,Q105655314,781481547,way
4358,Q105655312,781465740,way
4359,Q105655322,536967998,way
4360,Q105655326,910682764,way
4361,Q105655324,910631594,way
4362,Q105655330,161003992,way
4363,Q105655329,139241573,way
4364,Q105655334,38343894,way
4365,Q105655335,39949437,way
4366,Q105655355,38391057,way
4367,Q105655352,305520478,way
4368,Q105655353,292128195,way
4369,Q105655358,27771422,way
4370,Q105655375,455665033,way
4371,Q105655372,1016761896,way
4372,Q105655379,34726694,way
4373,Q105655387,202382891,way
4374,Q105655385,412222994,way
4375,Q105655388,33724868,way
4376,Q105655394,319995000,way
4377,Q105655395,205543994,node
4378,Q105658333,48823547,way
4379,Q105658374,32459465,way
4380,Q105664411,872961132,way
4381,Q105664418,538616471,way
4382,Q105664421,504189277,way
4383,Q105669115,200091639,way
4384,Q105669378,360326857,way
4385,Q105669378,360326857,way
4386,Q105669739,859200780,way
4387,Q105670496,165493435,way
4388,Q105671677,169828550,way
4389,Q105672396,24161199,way
4390,Q105672631,270281405,way
4391,Q105673271,195492873,way
4392,Q105673276,61794136,way
4393,Q105673287,9085074619,node
4394,Q105673310,217094410,way
4395,Q105673354,182012093,way
4396,Q105673368,379062159,way
4397,Q105673382,769156343,way
4398,Q105673380,222290113,way
4399,Q105673384,247567121,way
4400,Q105673391,332762701,way
4401,Q105673395,187014087,way
4402,Q105673396,68543348,way
4403,Q105673397,331023498,way
4404,Q105673400,911220366,way
4405,Q105673400,911220366,way
4406,Q105673407,871810520,way
4407,Q105673408,1003407008,node
4408,Q105673409,422857992,way
4409,Q105673429,532196320,way
4410,Q105673433,694346841,way
4411,Q105673451,181527297,way
4412,Q105673452,515416257,way
4413,Q105673466,996775141,way
4414,Q105673518,140588805,way
4415,Q105673558,660565456,way
4416,Q105673601,204101361,way
4417,Q105673631,971933324,node
4418,Q105673636,380938735,way
4419,Q105673655,188562928,way
4420,Q105673659,55891796,way
4421,Q105673670,710455725,way
4422,Q105673670,710455725,way
4423,Q105673675,893180810,way
4424,Q105673679,423080186,way
4425,Q105673685,27680427,way
4426,Q105673690,1225171553,node
4427,Q105673703,120926967,way
4428,Q105673701,61726444,way
4429,Q105673707,23890409,way
4430,Q105673721,109034277,way
4431,Q105673726,835539852,way
4432,Q105673764,198429382,way
4433,Q105673770,257391484,way
4434,Q105673835,181034709,way
4435,Q105673927,271325209,way
4436,Q105673934,767660862,way
4437,Q105673932,767657126,way
4438,Q105673939,372138157,way
4439,Q105673936,272210307,way
4440,Q105673940,463176114,way
4441,Q105673964,172909053,way
4442,Q105673995,175692946,way
4443,Q105673999,167308388,way
4444,Q105674006,515501613,way
4445,Q105674015,806370229,way
4446,Q105674018,138553234,way
4447,Q105674046,276182692,way
4448,Q105674046,276182692,way
4449,Q105674099,279278584,way
4450,Q105674102,984803700,way
4451,Q105674103,934880978,way
4452,Q105674115,475997592,way
4453,Q105674112,368452195,way
4454,Q105674118,206635654,way
4455,Q105674119,271325205,way
4456,Q105674274,244501066,way
4457,Q105674299,1003407020,node
4458,Q105674296,781451525,way
4459,Q105674301,780753217,way
4460,Q105674314,279285153,way
4461,Q105674315,897682685,way
4462,Q105674312,781191468,way
4463,Q105674318,87894451,way
4464,Q105674323,279285154,way
4465,Q105674320,864291038,way
4466,Q105674325,863639667,way
4467,Q105674333,200237834,way
4468,Q105674350,553670928,way
4469,Q105674124,420001683,way
4470,Q105674132,717476386,way
4471,Q105674143,1003407018,node
4472,Q105674158,270281406,way
4473,Q105674167,174556538,way
4474,Q105674180,174560360,way
4475,Q105674188,896980379,way
4476,Q105674204,628980188,way
4477,Q105674210,13181679,relation
4478,Q105674218,168418047,way
4479,Q105674355,550400922,way
4480,Q105674379,332808515,way
4481,Q105674376,87472338,way
4482,Q105674380,546943662,way
4483,Q105674385,102656131,way
4484,Q105674388,529824390,way
4485,Q105674396,556727660,way
4486,Q105674397,838449118,way
4487,Q105674423,269745589,way
4488,Q105674476,457504804,way
4489,Q105674481,105261237,way
4490,Q105674494,272210313,way
4491,Q105674495,272209594,way
4492,Q105674499,457504808,way
4493,Q105674515,806578043,way
4494,Q105674513,806578042,way
4495,Q105674525,105250265,way
4496,Q105674530,86985324,way
4497,Q105674531,272209596,way
4498,Q105674532,199755539,way
4499,Q105674544,1003407085,node
4500,Q105674603,91997081,way
4501,Q105674649,137933065,way
4502,Q105674661,362878283,way
4503,Q105674666,222290112,way
4504,Q105708687,24696047,way
4505,Q105724432,4985096,way
4506,Q106311322,39695349,way
4507,Q106474712,39969970,way
4508,Q106518277,8394674,relation
4509,Q106552679,151026277,way
4510,Q106831411,116587300,way
4511,Q106949617,118245936,way
4512,Q106952839,77927045,way
4513,Q106953236,24988957,way
4514,Q107031392,172642305,way
4515,Q107356923,377568818,way
4516,Q107360817,111662386,way
4517,Q107529075,4353828,way
4518,Q107560106,909163117,way
4519,Q107612814,383529521,way
4520,Q107664674,316264618,way
4521,Q109077034,138485215,way
4522,Q109253464,117765876,way
4523,Q109253501,4710648,way
4524,Q109296733,36448280,way
4525,Q109327816,168709442,way
4526,Q109355763,69274428,way
4527,Q109363415,45668120,way
4528,Q109363661,53565227,way
4529,Q109369088,775010985,way
4530,Q109371753,998608992,way
4531,Q109399051,22414675,way
4532,Q109400401,29351826,way
4533,Q109400538,105910869,way
4534,Q109418189,28938740,way
4535,Q109418291,33722926,way
4536,Q109418902,524703410,way
4537,Q109419041,326123321,way
4538,Q109442706,107638456,way
4539,Q109442898,107176811,way
4540,Q109443132,26067126,way
4541,Q109463696,29403765,way
4542,Q109464325,37081272,way
4543,Q109464630,36016577,way
4544,Q107723343,5021818,way
4545,Q108569102,101741673,way
4546,Q108785794,51499092,way
4547,Q108853394,14591631,relation
4548,Q109623436,351657436,way
4549,Q109643935,9699476,relation
4550,Q109645787,81152435,way
4551,Q109482740,1080744796,way
4552,Q109526562,33714602,way
4553,Q109530825,1001464284,way
4554,Q109533102,1001492622,way
4555,Q109553006,1001791068,way
4556,Q109575043,104883226,way
4557,Q109655632,232812534,way
4558,Q109655642,195009685,way
4559,Q109655664,126771906,way
4560,Q109655679,223055642,way
4561,Q109655677,1017570266,way
4562,Q109655681,223013144,way
4563,Q109668795,265892765,way
4564,Q109676741,267684209,way
4565,Q109677230,137953656,way
4566,Q109683904,111766633,way
4567,Q110042864,43937608,way
4568,Q110256894,49519884,way
4569,Q110264592,70517965,way
4570,Q110306508,95165471,way
4571,Q110357167,149611231,way
4572,Q110374282,43358672,way
4573,Q110438598,860048525,way
4574,Q111132885,26505201,way
4575,Q110866657,25893692,way
4576,Q113307925,25703243,way
4577,Q114019229,639611886,way
4578,Q115253413,631973566,way
4579,Q115282674,849812936,node
4580,Q114796672,1105877031,way
4581,Q114853497,141054930,way
4582,Q115303225,8720932,relation
4583,Q115303319,136108485,way
4584,Q115304927,423013010,way
4585,Q1540,2133664,relation
4586,Q3262,194090424,way
4587,Q5901,26495164,way
4588,Q5933,364313092,way
4589,Q5943,212496461,way
4590,Q5949,3367914,relation
4591,Q18068,27626748,way
4592,Q27333,149715286,way
4593,Q27426,6386725,relation
4594,Q28471,1264135,relation
4595,Q29635,52872194,way
4596,Q51175,449369047,way
4597,Q51177,777563049,way
