,wikidata,osmid,type
988,Q10551560,243165081,way
989,Q1795326,971645992,way
990,Q10551622,243042823,way
991,Q10551634,217328899,way
992,Q10551645,2136865360,node
993,Q10551673,98269560,way
994,Q18291577,201163716,way
995,Q10551697,308801787,way
996,Q10551764,309049946,way
997,Q10551823,189265183,way
998,Q10551855,89748645,way
999,Q10551863,296384574,node
1000,Q10551885,174913043,way
1001,Q10551928,217106670,way
1002,Q10551967,1011133437,way
1003,Q10551979,219564089,way
1004,Q10551983,573187676,way
1005,Q10552003,243061379,way
1006,Q10552031,10834892,relation
1007,Q10552044,414015855,way
1008,Q10552047,414021805,way
1009,Q10552068,2805515361,node
1010,Q10552101,458917434,way
1011,Q10552118,300615611,way
1012,Q10552121,217104573,way
1013,Q10552125,243123582,way
1014,Q10552173,2127818937,node
1015,Q1576764,167094579,way
1016,Q10552186,434363512,way
1017,Q10553233,576873455,node
1018,Q10553242,70800350,way
1019,Q10553265,402013906,way
1020,Q10553526,90192719,way
1021,Q10553611,692258379,way
1022,Q10553783,517930222,way
1023,Q10553784,243183086,way
1024,Q10553793,41687490,way
1025,Q10553809,595005633,way
1026,Q10553810,94974033,way
1027,Q10553887,155988293,way
1028,Q10553956,36966862,way
1029,Q10553968,290717945,way
1030,Q10554005,261536448,way
1031,Q10554014,359561512,way
1032,Q10554077,277902001,way
1033,Q10554083,710362534,way
1034,Q10554294,307247158,way
1035,Q10554519,24369453,way
1036,Q10554909,842366173,way
1037,Q10555205,243061380,way
1038,Q10555270,657660014,way
1039,Q10556201,239803557,way
1040,Q18291686,243042824,way
1041,Q8085641,360756185,way
1042,Q10556732,705992789,way
1043,Q10556743,930814692,way
1044,Q10556756,614267571,way
1045,Q10556765,243165082,way
1046,Q10556830,3345522582,node
1047,Q10556914,255048783,way
1048,Q18291706,680664790,way
1049,Q10559560,2429455079,node
1050,Q10559562,5520546161,node
1051,Q10559576,316156731,way
1052,Q10559628,295957902,way
1053,Q10560689,243067641,way
1054,Q10560844,169871049,way
1055,Q10561331,242718116,way
1056,Q10561345,447441358,way
1057,Q10561362,23400750,way
1058,Q10561405,506304714,way
1059,Q10561721,233004725,way
1060,Q10561747,370286046,way
1061,Q10561766,244517703,way
1062,Q10561857,198996079,way
1063,Q10561884,296585681,way
1064,Q10561885,227322708,way
1065,Q2566963,28576312,way
1066,Q10562031,388569450,way
1067,Q10562463,514873659,way
1068,Q10562509,305548196,way
1069,Q10562512,375710117,way
1070,Q10562523,311016728,way
1071,Q10562646,401799749,way
1072,Q10562692,462674928,way
1073,Q1236659,28178610,way
1074,Q93706581,40824321,way
1075,Q18291843,445789971,way
1076,Q10562916,354314303,way
1077,Q10563270,1578306626,node
1078,Q10567481,1018487106,way
1079,Q10567893,1213428839,node
1080,Q10567904,220885932,way
1081,Q10568278,732173993,way
1082,Q10568304,254057869,way
1083,Q10568324,458917435,way
1084,Q10568325,560490500,way
1085,Q10568326,416445970,way
1086,Q10568342,447223037,way
1087,Q10568361,430924988,way
1088,Q10568364,285582227,way
1089,Q10568365,221061753,way
1090,Q10568373,656305719,way
1091,Q16740463,311153037,way
1092,Q10568423,235417964,way
1093,Q10568432,280418177,way
1094,Q10568437,2506838422,node
1095,Q10568455,413163807,way
1096,Q10568458,618543452,way
1097,Q10568478,358492181,node
1098,Q5413449,28565626,way
1099,Q10568684,1037223131,way
1100,Q10568689,234021225,way
1101,Q10569025,206448510,way
1102,Q10569037,407395990,way
1103,Q10569214,243067642,way
1104,Q10569845,327960667,way
1105,Q10570023,23523526,way
1106,Q10570455,449011098,way
1107,Q10570576,97588833,way
1108,Q10570583,584217602,node
1109,Q1236674,156117124,way
1110,Q10570715,49487996,way
1111,Q6704116,93216206,way
1112,Q10570765,115857206,way
1113,Q10570769,27141910,way
1114,Q1236689,148133843,way
1115,Q10570889,293270850,node
1116,Q10571052,2168909869,node
1117,Q10571080,290244770,way
1118,Q10571208,271218599,way
1119,Q10571212,124460719,way
1120,Q10571244,302169408,way
1121,Q10571560,115223846,way
1122,Q10571567,409767579,way
1123,Q10571635,286734691,way
1124,Q10571680,513030495,way
1125,Q10571690,54202684,way
1126,Q10571756,276247594,way
1127,Q10571779,33917117,way
1128,Q10571874,427498448,way
1129,Q10571880,236036676,way
1130,Q10571910,157698396,way
1131,Q10571911,117553010,way
1132,Q10571943,51051836,way
1133,Q1742919,296560049,way
1134,Q10572408,212057742,way
1135,Q10572522,655708740,way
1136,Q10572527,301611868,way
1137,Q10572530,688378220,way
1138,Q10572554,842797473,way
1139,Q10572641,1089801722,way
1140,Q10572645,627903848,way
1141,Q10572688,430070247,way
1142,Q10572702,133081077,way
1143,Q10572719,27772051,way
1144,Q10572726,995058955,way
1145,Q10572793,409767580,way
1146,Q10572816,40398994,way
1147,Q10572821,471118527,node
1148,Q6711363,134530910,way
1149,Q10572930,430070394,way
1150,Q10573006,293351427,way
1151,Q10575268,28593615,way
1152,Q10575272,299605660,way
1153,Q10575368,363643431,way
1154,Q3358329,423012971,way
1155,Q10576054,243165083,way
1156,Q10576055,389936382,way
1157,Q10576180,346194541,way
1158,Q10576244,774744416,way
1159,Q10576252,327976293,way
1160,Q10576931,460334616,way
1161,Q18292210,543261070,way
1162,Q10577024,301961272,way
1163,Q3497031,156840831,way
1164,Q3497031,156840831,way
1165,Q10577192,89652370,way
1166,Q10577228,841602051,way
1167,Q10577229,261964028,way
1168,Q10577232,172406090,way
1169,Q10577233,323144274,way
1170,Q10577234,303317204,way
1171,Q10577235,195005074,way
1172,Q10577236,417855967,way
1173,Q10577238,22981149,way
1174,Q10577239,135548515,way
1175,Q10577240,94216395,way
1176,Q10577241,986165942,way
1177,Q10577242,223917367,way
1178,Q10577303,2412394174,node
1179,Q10577316,286801395,way
1180,Q10577338,2503266722,node
1181,Q10577341,162456431,way
1182,Q1236679,481127379,way
1183,Q10577522,24038241,way
1184,Q10577527,288335015,node
1185,Q10577554,418305782,way
1186,Q10577611,1156276403,node
1187,Q10577621,839845919,way
1188,Q1798826,42774809,way
1189,Q10577778,227463476,way
1190,Q10577783,149905794,way
1191,Q10577842,172260042,way
1192,Q10577886,235251329,way
1193,Q10577894,101932514,way
1194,Q1833969,28562919,way
1195,Q10578246,839385104,way
1196,Q10578511,677850952,way
1197,Q18292257,842152078,way
1198,Q10578552,578614759,way
1199,Q10579144,243042825,way
1200,Q10581178,252609137,way
1201,Q10581244,243061382,way
1202,Q10581304,2996396924,node
1203,Q10583168,92497706,way
1204,Q10585154,282903269,way
1205,Q10585155,511312643,way
1206,Q10585157,1681723439,node
1207,Q10585160,332140474,node
1208,Q10585163,51932307,way
1209,Q10585164,127846189,way
1210,Q10585165,461405209,way
1211,Q10585456,574542681,way
1212,Q10586367,131170344,way
1213,Q10586370,405308294,way
1214,Q18292341,217311571,way
1215,Q10586835,360844560,way
1216,Q10586841,531283848,way
1217,Q10586848,759460084,way
1218,Q10586888,308583494,way
1219,Q10586917,2063311037,node
1220,Q10587113,511570349,way
1221,Q10587115,411077850,way
1222,Q18292349,515631825,way
1223,Q10587137,2504663680,node
1224,Q10587442,475109139,node
1225,Q10587457,440404325,way
1226,Q10587484,1084720216,way
1227,Q10587577,570051936,way
1228,Q10587712,399262156,way
1229,Q10588909,155987291,way
1230,Q10589145,840855976,way
1231,Q10589150,170796225,way
1232,Q10589154,359383643,way
1233,Q10589477,619129681,way
1234,Q10589488,2731401,relation
1235,Q10589532,698260747,way
1236,Q10589551,655578376,way
1237,Q10590044,322434410,way
1238,Q10590085,2139802824,node
1239,Q10590263,705266789,way
1240,Q10590277,676191417,way
1241,Q10590292,154323079,way
1242,Q18292407,225761336,way
1243,Q10590337,538552149,way
1244,Q1742923,429556485,way
1245,Q10590435,626285869,way
1246,Q10590457,292189065,way
1247,Q10590735,181271135,way
1248,Q10591025,6920266413,node
1249,Q10591033,513807593,way
1250,Q10592830,230271380,way
1251,Q10593144,165341834,way
1252,Q10593231,91258241,way
1253,Q10593281,504697546,way
1254,Q10593313,467515379,way
1255,Q10593326,2506838423,node
1256,Q10593400,523949837,way
1257,Q10593411,646037794,way
1258,Q10593427,655712273,way
1259,Q10593490,226055613,way
1260,Q10593496,58641960,way
1261,Q10593503,493340808,way
1262,Q10593506,94583758,way
1263,Q10593510,53097376,way
1264,Q10593559,534341055,way
1265,Q10593664,244261635,way
1266,Q10593680,296816071,way
1267,Q10593684,3465563512,node
1268,Q10593705,255631719,way
1269,Q10593925,25334458,way
1270,Q10593942,93130340,way
1271,Q10594573,839607050,way
1272,Q10595052,243067643,way
1273,Q2365475,118184574,way
1274,Q18292520,687736778,way
1275,Q10600214,53088727,way
1276,Q10600410,302278949,way
1277,Q10600728,74768927,way
1278,Q10600797,839385102,way
1279,Q10601296,696078429,way
1280,Q10601357,4095513617,node
1281,Q10601457,32185221,way
1282,Q10601464,508520769,way
1283,Q10601807,311327389,way
1284,Q10601806,243179648,way
1285,Q10601903,113348479,way
1286,Q10601906,210585928,way
1287,Q6441078,141812826,way
1288,Q8499896,839880963,way
1289,Q10602203,552203888,way
1290,Q10602221,2998903392,node
1291,Q18292576,106947984,way
1292,Q10602464,243061383,way
1293,Q10602495,24500529,way
1294,Q10602503,542816237,way
1295,Q18292594,55081128,way
1296,Q10602530,90382177,way
1297,Q10602541,37049765,way
1298,Q10602551,2143369697,node
1299,Q10602567,283805155,way
1300,Q10602585,2143366515,node
1301,Q10602597,861548991,node
1302,Q18292606,24500531,way
1303,Q10602617,2031082774,node
1304,Q10602621,24689423,way
1305,Q10602659,297672684,way
1306,Q10602671,87916379,way
1307,Q10602684,1758604746,node
1308,Q10602690,124067802,way
1309,Q10602707,393596566,way
1310,Q10602752,830430528,way
1311,Q10602770,298998588,way
1312,Q10602776,839880962,way
1313,Q10602914,141604478,way
1314,Q10602945,132561301,way
1315,Q18331460,224001485,way
1316,Q10602977,234949789,way
1317,Q10602989,301961274,way
1318,Q10602998,235060212,way
1319,Q10603090,506540740,way
1320,Q3358333,87850315,way
1321,Q10603292,243165084,way
1322,Q10603789,610174223,way
1323,Q10604240,2636047417,node
1324,Q10604647,113334921,way
1325,Q10604721,331549501,way
1326,Q10604735,293877655,way
1327,Q10604736,223475000,way
1328,Q10604789,136451211,way
1329,Q10604874,249498079,way
1330,Q10604981,293400675,way
1331,Q10604982,221041995,way
1332,Q10605012,171012779,way
1333,Q10605049,506100183,way
1334,Q10605175,438225700,way
1335,Q10605266,293977488,way
1336,Q10605285,727695351,node
1337,Q10605286,219753896,way
1338,Q10605287,308815050,way
1339,Q30334525,841211000,way
1340,Q10605325,122652572,way
1341,Q10605333,57381715,way
1342,Q10605338,1406292710,node
1343,Q10605344,733408203,way
1344,Q10605348,961564317,node
1345,Q10605374,211858461,way
1346,Q10605394,206372085,way
1347,Q17561285,803868928,way
1348,Q10605499,684893404,way
1349,Q10605558,233100565,way
1350,Q10605564,670977387,way
1351,Q10605836,840561867,way
1352,Q10606604,28124510,way
1353,Q10606779,88180309,way
1354,Q10606829,264974881,way
1355,Q10606830,2430300433,node
1356,Q10606838,1014475678,way
1357,Q18331725,292266421,way
1358,Q10607883,2467522856,node
1359,Q10608119,539696393,way
1360,Q10608170,190485908,way
1361,Q10608172,373399103,node
1362,Q10609279,2087443301,node
1363,Q10610169,535485537,way
1364,Q10610177,304143875,way
1365,Q10610917,126025900,way
1366,Q10611283,291432679,way
1367,Q10611575,763528254,node
1368,Q10611864,243183087,way
1369,Q10611865,243183088,way
1370,Q10611874,220390584,way
1371,Q3372075,40864993,way
1372,Q10612945,289041416,way
1373,Q606334,30392445,way
1374,Q10612978,32137548,way
1375,Q10613024,148686624,way
1376,Q10613030,656096057,way
1377,Q10613436,243061384,way
1378,Q10613535,243042826,way
1379,Q10613613,266442938,way
1380,Q10613618,459659995,way
1381,Q10613684,76451815,way
1382,Q10615168,301568328,way
1383,Q10621389,239300846,way
1384,Q10300588,119731433,way
1385,Q10622303,515968170,way
1386,Q10624543,614144869,way
1387,Q10625148,45743505,way
1388,Q10625156,433253987,way
1389,Q10625286,33160034,node
1390,Q10631912,90443914,way
1391,Q10631914,219698082,way
1392,Q36812135,238864276,way
1393,Q10632413,295858031,way
1394,Q10632421,842032532,way
1395,Q10637711,839607052,way
1396,Q10637949,127846718,way
1397,Q10646819,839624662,way
1398,Q26256637,243123583,way
1399,Q10647892,839624664,way
1400,Q10647919,96329087,way
1401,Q10648321,243061385,way
1402,Q10648579,469462929,way
1403,Q10649010,79895761,way
1404,Q10649081,157956908,way
1405,Q10649098,92348928,way
1406,Q10649104,2180077209,node
1407,Q10649193,315813036,way
1408,Q1026851,217952746,way
1409,Q3357524,516117509,way
1410,Q10649763,329793398,way
1411,Q10649791,503204579,way
1412,Q10649796,274535260,way
1413,Q10649965,109090402,way
1414,Q10650001,299706089,way
1415,Q10650063,289875654,way
1416,Q10650854,352062543,way
1417,Q10650859,243138225,way
1418,Q10651280,334315763,way
1419,Q10651360,292793038,way
1420,Q10651538,733416227,way
1421,Q10651546,89071686,way
1422,Q10651578,2214708365,node
1423,Q657118,23841420,way
1424,Q28380200,97503066,way
1425,Q10655397,4158934073,node
1426,Q10655710,513697537,way
1427,Q10655725,292122450,way
1428,Q10655737,2139286738,node
1429,Q10655741,2031076871,node
1430,Q10655760,60827306,way
1431,Q10656112,503405254,way
1432,Q10656161,294341154,way
1433,Q10656366,1423291680,node
1434,Q10656390,280682815,node
1435,Q10656396,115713174,way
1436,Q10656470,559578202,way
1437,Q29878800,907472779,way
1438,Q10656559,944257757,node
1439,Q10657096,117186102,way
1440,Q10657231,842028608,way
1441,Q10657355,2310062658,node
1442,Q10657602,27482379,way
1443,Q10657629,445622203,way
1444,Q10657821,241040806,way
1445,Q10657851,496354053,way
1446,Q10658174,704123942,way
1447,Q10658196,101160167,way
1448,Q10658212,2506838424,node
1449,Q10658214,290540811,way
1450,Q10658228,760197737,way
1451,Q10658313,77996163,way
1452,Q10658314,435296029,way
1453,Q10658349,160691182,way
1454,Q10658436,551961501,way
1455,Q10658443,28586132,way
1456,Q10658452,314187792,way
1457,Q10658459,191640173,way
1458,Q10658555,206308112,way
1459,Q10658576,655708751,way
1460,Q10658612,447247396,way
1461,Q10658617,5874320477,node
1462,Q771691,243061386,way
1463,Q10658685,277603732,way
1464,Q10658703,267370905,way
1465,Q10658732,345127039,way
1466,Q10658737,606591679,way
1467,Q10658755,150127509,way
1468,Q10658767,37769751,way
1469,Q10658793,257413683,node
1470,Q10658799,183134332,way
1471,Q10658884,428180145,way
1472,Q10658902,137651158,way
1473,Q10658908,940720677,node
1474,Q10658965,211742946,way
1475,Q10658994,2139265394,node
1476,Q10659005,499453998,way
1477,Q10659014,413186166,way
1478,Q10659064,307768889,way
1479,Q10659084,227501741,way
1480,Q10659128,273586130,way
1481,Q10659171,180843064,way
1482,Q10659391,302506172,way
1483,Q10659394,508536373,way
1484,Q10659394,508536373,way
1485,Q10659401,30392232,way
1486,Q10659415,43570799,way
1487,Q10659422,221049979,way
1488,Q7591059,37296264,way
1489,Q10659444,265422301,way
1490,Q10659763,67712880,way
1491,Q10660188,84872295,way
1492,Q10660325,650088311,node
1493,Q7403362,127459969,way
1494,Q10660405,243061387,way
1495,Q10660410,53186545,way
1496,Q10660416,233103179,way
1497,Q10660845,2605333386,node
1498,Q10661122,243264621,way
1499,Q10661170,265058982,way
1500,Q10661178,243027565,way
1501,Q10661184,385748893,way
1502,Q10661258,33079658,way
1503,Q10661266,656525253,way
1504,Q10661302,366449773,way
1505,Q10661318,45706659,way
1506,Q18332425,97169280,way
1507,Q10661328,130304618,way
1508,Q10661329,27652473,way
1509,Q10661331,303975583,way
1510,Q10661334,490373544,way
1511,Q10659373,531813266,way
1512,Q10659373,531813266,way
1513,Q10661339,28564518,way
1514,Q15042147,47160788,way
1515,Q10661348,277335350,way
1516,Q4135820,31515514,way
1517,Q10661354,30182034,way
1518,Q10661358,150508760,way
1519,Q10661363,233707017,way
1520,Q1477827,16108404,way
1521,Q1477827,16108404,way
1522,Q164289,42037293,way
1523,Q889502,28482245,way
1524,Q10661373,239922489,way
1525,Q10661374,91859390,way
1526,Q10661376,615916420,node
1527,Q18332439,87887696,way
1528,Q10661392,430065574,way
1529,Q10661395,40661508,way
1530,Q10661398,6074159,relation
1531,Q30334649,564105420,way
1532,Q10659407,61048800,way
1533,Q10659407,61048800,way
1534,Q3428863,562074134,way
1535,Q7589460,27103709,way
1536,Q10661407,41120592,way
1537,Q10661408,373545574,way
1538,Q10659411,41962223,way
1539,Q10661412,82312304,way
1540,Q30312396,243004859,way
1541,Q10661415,461692740,way
1542,Q10661417,322932237,way
1543,Q10661418,37857305,way
1544,Q10661420,599053015,way
1545,Q10661426,551331191,way
1546,Q10661427,41961261,way
1547,Q10661428,170857223,way
1548,Q10661429,171944719,way
1549,Q10661430,198048900,way
1550,Q10661431,236740596,way
1551,Q10659417,126807117,way
1552,Q10659417,126807117,way
1553,Q10661435,188303120,way
1554,Q10661434,91269642,way
1555,Q1701458,87250087,way
1556,Q10661442,430059280,way
1557,Q2222091,33798741,way
1558,Q10661445,24038045,way
1559,Q10661450,67567186,way
1560,Q10661457,123631717,way
1561,Q889213,28481855,way
1562,Q10661460,146302036,way
1563,Q10661467,106504942,way
1564,Q10661468,22981135,way
1565,Q7591414,88251559,way
1566,Q10661476,129652671,way
1567,Q2756744,28415187,way
1568,Q10661478,341735650,way
1569,Q10661481,549918785,way
1570,Q10661492,299854459,way
1571,Q10659434,369994,relation
1572,Q10661505,541178526,way
1573,Q10661506,118987479,way
1574,Q18332455,95562947,way
1575,Q10661514,138307718,way
1576,Q10661516,221131139,way
1577,Q1747797,214140335,way
1578,Q10661517,56433663,way
1579,Q10661518,243004861,way
1580,Q1747797,214140335,way
1581,Q1131130,527028826,way
1582,Q30312868,545701225,way
1583,Q10661524,89660675,way
1584,Q2319831,227838338,way
1585,Q10661532,403361526,way
1586,Q745342,245836656,way
1587,Q1310249,147081485,way
1588,Q2222024,485729089,way
1589,Q10661535,98372446,way
1590,Q10661536,81310001,way
1591,Q10661537,35151046,way
1592,Q18332460,549990877,way
1593,Q10661538,88551028,way
1594,Q10661568,180399658,way
1595,Q36859911,88407706,way
1596,Q10662198,986333148,way
1597,Q10662241,379876932,way
1598,Q10665060,40904458,way
1599,Q10665072,511780831,way
1600,Q10665084,99976692,way
1601,Q10665085,31670048,way
1602,Q10665137,33407223,way
1603,Q18332493,733411896,way
1604,Q18278288,86264903,way
1605,Q10666477,393733827,way
1606,Q10666791,669256898,node
1607,Q10666854,733416226,way
1608,Q10667213,655708754,way
1609,Q18332519,289398593,way
1610,Q10667767,325456616,way
1611,Q10667824,4163918113,node
1612,Q10667899,6916109,way
1613,Q10667983,97511014,way
1614,Q10668031,244517704,way
1615,Q10668113,3853945292,node
1616,Q10668149,745659045,way
1617,Q10668173,308237418,way
1618,Q10668310,807969711,way
1619,Q10668782,409767581,way
1620,Q10668797,441089985,way
1621,Q10669215,243004863,way
1622,Q18332552,243264624,way
1623,Q10669433,403621490,way
1624,Q10669474,7328511,relation
1625,Q10669475,120323675,way
1626,Q10669510,251451030,way
1627,Q10669533,40520053,way
1628,Q10669544,717706600,node
1629,Q10669554,656520022,way
1630,Q10669583,329046760,way
1631,Q7533708,1831309865,node
1632,Q10669617,762615035,way
1633,Q10669621,1166893661,node
1634,Q10669648,243042827,way
1635,Q10669652,205781840,way
1636,Q10669660,243061389,way
1637,Q10669749,228430423,way
1638,Q648054,23949687,way
1639,Q10669759,243042828,way
1640,Q10669791,191643782,way
1641,Q18448849,261959697,way
1642,Q10669897,243042829,way
1643,Q10669903,96580894,way
1644,Q10669944,28593478,way
1645,Q10669992,91798769,way
1646,Q10670017,733411895,way
1647,Q10670032,400117755,way
1648,Q10670101,379198512,way
1649,Q10670174,261079432,way
1650,Q7535543,568780938,way
1651,Q10670236,244139840,way
1652,Q30133678,7312287,relation
1653,Q10670283,655708742,way
1654,Q10670299,349625797,way
1655,Q10670304,381344002,way
1656,Q10670354,558330583,way
1657,Q10670361,90378797,way
1658,Q10670377,220474885,way
1659,Q10670550,641532451,way
1660,Q10670560,567155213,way
1661,Q10670724,733416231,way
1662,Q10670747,244697524,way
1663,Q6441160,522082888,way
1664,Q10670761,388422385,node
1665,Q10670879,542241776,way
1666,Q10670889,95285567,way
1667,Q18332661,290106900,way
1668,Q10670991,296827390,way
1669,Q10670999,44698599,way
1670,Q10671007,231389750,way
1671,Q10671035,278861742,way
1672,Q10671042,766106647,node
1673,Q105529863,4330792228,node
1674,Q10671053,243296083,way
1675,Q10671100,234953466,way
1676,Q10671108,2138349382,node
1677,Q18448889,250184554,node
1678,Q10671199,70766155,way
1679,Q10671215,607136387,way
1680,Q10671233,201153630,way
1681,Q10671278,2012937097,node
1682,Q10671279,90072401,way
1683,Q1731643,308810159,way
1684,Q10671421,31901223,way
1685,Q10671437,96584757,way
1686,Q10671595,431971303,way
1687,Q10671640,531222959,way
1688,Q10671642,1243683380,node
1689,Q10671748,243067645,way
1690,Q10671780,151241997,way
1691,Q10671830,1848114144,node
1692,Q10671837,983410837,way
1693,Q10671853,619456678,way
1694,Q10671871,314173546,way
1695,Q10671932,303178466,way
1696,Q10671964,98486724,way
1697,Q10672447,116920683,way
1698,Q10672533,1013133316,way
1699,Q10672572,174094555,way
1700,Q5173647,545671188,way
1701,Q10672765,255923674,way
1702,Q10672798,182819740,way
1703,Q1967885,27738238,way
1704,Q2302684,108009670,way
1705,Q10673105,243008309,way
1706,Q10673121,1374020671,node
1707,Q10673122,332351151,way
1708,Q10673136,25600294,way
1709,Q6370420,186662357,way
1710,Q10673292,559571942,way
1711,Q1742944,23513690,way
1712,Q10674042,432782253,way
1713,Q10674047,245516799,way
1714,Q10674181,290237916,way
1715,Q10674341,559576947,way
1716,Q10674440,243067646,way
1717,Q10674473,430070825,way
1718,Q10674635,465773342,way
1719,Q10674762,515955020,way
1720,Q10674793,302953783,way
1721,Q10675679,2086278403,node
1722,Q1742946,902490538,node
1723,Q2591057,27157155,way
1724,Q10677236,842016821,way
1725,Q10677265,609012787,way
1726,Q10677394,437484298,way
1727,Q10677588,693699762,way
1728,Q10677635,493329779,way
1729,Q10677910,309551183,way
1730,Q10678027,23315933,way
1731,Q10678107,674467160,way
1732,Q10678403,377042912,way
1733,Q10678416,295294066,way
1734,Q10678457,659365542,way
1735,Q10678517,640393644,way
1736,Q1464292,462282415,way
1737,Q10678562,449055646,way
1738,Q10679264,299121779,way
1739,Q10679291,322961511,way
1740,Q10679321,655578833,way
1741,Q10679616,98820516,way
1742,Q10680072,175392120,way
1743,Q10680410,474835566,node
1744,Q10680727,48513661,way
1745,Q10680997,28585816,way
1746,Q10680998,28569661,way
1747,Q10681012,255735527,way
1748,Q10681038,683479608,way
1749,Q10681057,403445568,way
1750,Q10681061,589705713,way
1751,Q10681067,363739328,way
1752,Q10681090,94055591,way
1753,Q10681106,230258254,way
1754,Q10681109,244517705,way
1755,Q10681130,587387348,way
1756,Q10681153,41725998,way
1757,Q10681186,611789691,way
1758,Q10681237,492316340,way
1759,Q10681257,360937407,way
1760,Q10681291,939057683,way
1761,Q1133075,8049504,way
1762,Q1133075,8049504,way
1763,Q10681308,175727087,way
1764,Q10681436,360942932,way
1765,Q10681444,3395080728,node
1766,Q10681447,530977015,way
1767,Q1236697,64524654,way
1768,Q10682109,243123584,way
1769,Q10682165,733408201,way
1770,Q1742948,761097671,way
1771,Q18333019,382459436,way
1772,Q10682221,283142734,way
1773,Q10682228,654215104,way
1774,Q10682230,54413567,way
1775,Q18333027,670986982,way
1776,Q10682250,259811479,way
1777,Q10682270,653224888,way
1778,Q10682421,4593280990,node
1779,Q10682468,92972359,way
1780,Q10682806,1154933653,node
1781,Q10682820,71248499,way
1782,Q10682892,232535020,way
1783,Q10682962,1102294120,node
1784,Q10683681,438905592,way
1785,Q7639639,24324052,way
1786,Q1517786,481314041,way
1787,Q10683921,108498469,way
1788,Q10683922,273771559,way
1789,Q10683933,708189015,way
1790,Q10683942,243061390,way
1791,Q10683947,103294490,way
1792,Q10683961,426537806,way
1793,Q10684115,620147622,way
1794,Q10684172,284275489,way
1795,Q18333129,274762722,way
1796,Q10684358,615477839,way
1797,Q10684365,515658640,way
1798,Q10684376,288549723,way
1799,Q10684471,561990578,way
1800,Q10684519,260615754,way
1801,Q10684528,976390568,way
1802,Q10684546,401101988,way
1803,Q10684628,28510222,way
1804,Q10684650,944289210,node
1805,Q10684656,313842127,way
1806,Q10684731,2503266740,node
1807,Q10684737,407201341,way
1808,Q1742950,447856688,way
1809,Q10684752,342550680,way
1810,Q10684758,286701349,way
1811,Q10685782,954330640,way
1812,Q10686337,427495904,way
1813,Q10686383,999331070,way
1814,Q10686391,865280272,way
1815,Q10686410,515059783,way
1816,Q10686413,2504446847,node
1817,Q10687495,243042830,way
1818,Q106328973,675616031,way
1819,Q10687884,65218611,way
1820,Q10688052,655708757,way
1821,Q10688116,316729298,way
1822,Q10688115,353937530,way
1823,Q10688134,53097439,way
1824,Q10688141,151241968,way
1825,Q10688153,300279731,way
1826,Q10688233,243061391,way
1827,Q10688237,485341062,way
1828,Q7665791,196312114,way
1829,Q10688251,170090234,way
1830,Q26256871,222307503,way
1831,Q10688263,112579704,way
1832,Q10688379,243296085,way
1833,Q10688471,517768353,way
1834,Q10688503,321987446,way
1835,Q10688517,897776936,node
1836,Q10688557,166332144,way
1837,Q10688575,8254787,relation
1838,Q10688841,234565618,way
1839,Q10688865,841608023,way
1840,Q18333739,361421014,way
1841,Q10688903,655712274,way
1842,Q10688910,243183089,way
1843,Q10688918,243067647,way
1844,Q10688936,477567213,way
1845,Q10688948,299599935,way
1846,Q10688954,308692987,way
1847,Q10688962,526023508,way
1848,Q10688976,2503042923,node
1849,Q10688980,274408170,way
1850,Q10688984,89891277,way
1851,Q10688989,88243801,way
1852,Q10689024,233368768,way
1853,Q10689038,589488535,way
1854,Q10689088,28704519,way
1855,Q10689092,1079519490,way
1856,Q10689097,409767584,way
1857,Q10689098,137932993,way
1858,Q10689163,203205775,way
1859,Q10689168,557642415,way
1860,Q10689177,400053018,way
1861,Q10689181,506502786,way
1862,Q10689195,243008310,way
1863,Q10689246,321622989,way
1864,Q10689270,137661258,way
1865,Q10689649,133975840,way
1866,Q10690567,456409522,way
1867,Q10690577,346368509,way
1868,Q10690657,96339920,way
1869,Q10690663,291799724,way
1870,Q10690714,302726449,way
1871,Q18333838,200048365,way
1872,Q10691570,284036332,way
1873,Q10691793,430071541,way
1874,Q29869222,350184719,way
1875,Q10691837,2951238150,node
1876,Q10691870,146272435,way
1877,Q10691910,842355658,way
1878,Q2302101,243791118,way
1879,Q10692741,436776660,way
1880,Q10692743,79684425,way
1881,Q10697599,325389009,way
1882,Q10697613,21641430,way
1883,Q10697670,308796696,way
1884,Q10697678,971399121,way
1885,Q10697800,328542106,way
1886,Q10697954,625736114,way
1887,Q10698049,430071542,way
1888,Q10698167,314445158,way
1889,Q10698183,429156694,way
1890,Q10698190,429391412,way
1891,Q10698213,253872469,way
1892,Q10698217,398206942,node
1893,Q10698283,434373672,way
1894,Q10698686,445835399,way
1895,Q10699027,655708746,way
1896,Q10699139,655676589,way
1897,Q10699340,93780996,way
1898,Q10699343,236250482,way
1899,Q10699351,1397577592,node
1900,Q10699397,40929953,way
1901,Q10699429,190434508,way
1902,Q10699463,389963265,way
1903,Q10699464,141332099,way
1904,Q10699620,407737709,way
1905,Q10700064,24037740,way
1906,Q10700075,495040567,way
1907,Q10700084,655714285,way
1908,Q10700104,470186794,way
1909,Q10700150,436615349,way
1910,Q10700217,479130540,way
1911,Q10700220,446485468,way
1912,Q10700254,296854356,way
1913,Q10700255,275242706,way
1914,Q10700268,2214366405,node
1915,Q1742955,332144120,way
